Title,Author,URL,Body
N/A,N/A,https://waterfordwhispersnews.com/2021/05/04/investment-fund-buys-irish-property-market-overnight/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/04/28/army-sent-in-to-cull-coffee-vans-as-herd-grows-too-big/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/04/26/ryanair-to-experiment-with-parachuting-passengers-to-avoid-quarantine-rules/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/04/22/public-urged-to-practice-small-talk-in-mirror-ahead-of-hairdressers-reopening/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/04/21/everything-you-need-to-know-about-the-elon-musk-tunnel/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/04/20/drug-dealer-wearing-white-collar-shirt-to-avoid-legal-repercussions/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/04/15/now-i-know-were-all-eager-to-get-back-to-the-office-says-boss-with-straight-face/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/04/07/forbes-release-annual-list-of-people-worth-kidnapping-for-ransom-money/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/04/01/you-have-the-right-to-disconnect-from-work-says-sarcastic-boss-using-air-quotes/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/15/hard-to-begrudge-the-collison-brothers-success-but-well-give-it-a-go/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/12/group-of-16-anonymous-bidders-ready-to-purchase-davy-stockbrokers/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/12/fastway-couriers-deliver-news-of-customer-data-breach-4-days-late-to-the-wrong-house/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/11/amazon-introduce-new-did-buying-this-product-momentarily-ease-your-anxiety-feature/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/10/heres-how-compo-claims-will-be-calculated-under-new-guidelines/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/10/central-bank-promise-to-patch-things-up-with-davy-at-next-golf-society-meeting/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/09/white-collar-crime-in-ireland-a-guide/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/08/davy-stockbroker-thing-too-complicated-for-you-to-understand-keep-scrolling/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/03/central-bank-needs-a-little-lie-down-after-actually-fining-firm/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/01/heres-whats-on-the-menu-at-mcgregors-gastro-pub/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/03/01/dozens-of-bank-of-ireland-branch-atm-machines-protest-job-losses/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/02/22/drug-dealing-brazilian-variant-found-cycling-rickshaw-to-work-in-meat-plant/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/02/19/vulture-funds-seen-circling-over-ulster-bank-branches/,N/A
Gardaí Seize €7mn Worth Of Plant That Generates Billions In Tax Revenue In Modern Countries,Julius Hubris,https://waterfordwhispersnews.com/2021/02/12/gardai-seize-e7mn-worth-of-plant-that-generates-billions-in-tax-revenue-in-modern-countries/,"THE DEPARTMENT of Justice was quick to praise hard working members of an Garda Síochána as it seized €7 million worth of an illicit substance referred to in other countries as ‘product belonging to a viable tax generating business’. While drug gangs continue to do harm through violence and intimidation around the country, the Irish government has redoubled its commitment to retaining cannabis’s illicit contraband reputation in tact for fear legalising and regulating the sale of the substance would turn Dublin’s streets into a warzone where gangs kill each other. “Why legitimise such a substance, what’s the benefit? Taking it out of the hands of criminals and make it something regulated that the state can derive income from? But then what would the gardaí do?” confirmed a Department of Justice spokesperson unaware of the existence of other crimes. Now covering his ears and cowering in fear, the spokesperson screeched ‘make it stop’ as journalists asked if Ireland would be better served taking cannabis out of the dark alleyways and into legitimate weed dispensaries as seen in other countries. “Sorry, we’re not a mad banana republic like those backward basket cases countries,” confirmed the spokesperson of Canada and America. “You may want to live in a hellish nightmare dystopia where Garda resources are diverted to other less serious crimes than smoking a joint, but this is Ireland, and we take this seriously,” concluded the spokesperson. Elsewhere, gardaí stated they were unsure legalisation would work as large crowds exiting dispensaries all at the once at closing time could result in devastating assaults on snack sections of shops, carried out lethargically by chilled out people in the throws of a fits of giggles."
N/A,N/A,https://waterfordwhispersnews.com/2021/02/08/insurance-company-wouldnt-have-given-insurance-if-it-knew-it-would-have-to-honour-insurance-cover/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/02/08/productivity-plummets-as-workers-spend-day-looking-out-window-for-snow/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/02/04/when-chuckballz420-in-the-whatsapp-group-starts-giving-stock-tips-its-time-to-get-out/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/02/03/nation-buys-michael-oleary-one-way-ticket-to-fuckoffistan/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/02/03/embarrassed-bezos-explains-he-actually-asked-alexa-to-quit-spotify-not-resign-from-amazon/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/02/01/local-womans-order-from-uk-expected-to-arrive-within-3-to-478-working-days/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/02/01/the-gamestop-wall-street-stuff-explained-by-that-lad-in-work/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/01/27/johnson-johnson-vaccine-passes-critical-no-more-tears-testing-phase/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/01/22/government-ask-brexit-hit-hauliers-what-they-fuck-they-want-them-to-do-about-it/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/01/08/man-gets-job-with-delivery-company-just-so-he-can-deliver-package-to-self-he-ordered-months-ago/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/12/18/office-christmas-zoom-party-to-plumb-new-levels-of-forced-craic/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/12/15/amazing-these-kids-in-china-have-already-turned-around-knock-off-apple-headphones/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/12/09/cancelled-xmas-office-parties-leads-to-record-numbers-of-people-keeping-their-jobs/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/12/01/13000-arcadia-staff-just-hope-billionaire-boss-philip-green-will-be-okay/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/11/25/man-speaks-450-louder-when-on-a-video-call/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/11/19/waterford-contractor-will-finish-childrens-hospital-for-56-grand-cash/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/11/18/unemployed-heres-how-to-get-a-job-according-to-a-lad-who-works-for-his-dad/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/10/27/every-business-essential-all-of-a-sudden/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/10/20/old-bully-from-school-on-facebook-promoting-pyramid-scheme/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/10/15/irish-insurance-industry-labeled-terrorist-organisation/,N/A
Local Woman Wouldn’t Have Married Husband If She’d Known How Loud He Typed,Gerry McBride,https://waterfordwhispersnews.com/2020/10/09/local-woman-wouldnt-have-married-husband-if-shed-known-how-loud-he-typed/,"“I suppose this is what they meant by ‘for better or worse'” sighed Waterford woman Erin Sheerin, trying her best to get a bit of her own work done by blocking out the noise of her husband Dylan hammering at his computer keyboard like it owed him money. “But I swear, if I’d known that five years after we got married we’d be working from home together and I’d have to listen to him typing for six hours a day, I’d have ran screaming down the aisle, out into the car and away to a new life with someone who can type like a normal person”. The Sheerin family are just one couple who have had to seek marriage guidance in a Covid-19 world, as work-from-home set-ups expose spouses to personality traits that they had never witnessed before; the most common of which being excessively loud typing. “It’s like listening to a cow pissing on a wet road” sobbed Mrs. Sheerin, as her husband pounded out another email. “Listen to me type – see? You can barely hear it. Now listen to his – it sounds like a fucking landslide. Is that what his office was like on a normal day? A hundred people clattering away like that? Or do I just have the one husband who either can’t type quietly or is so much of a prick that he doesn’t care? Either way, this wedding ring never felt heavier”. Mr. Sheerin was unavailable for comment as he was typing a particularly angry email, raising the decibel level in the house to roadworks levels of noise."
N/A,N/A,https://waterfordwhispersnews.com/2020/10/06/torching-your-pub-for-the-insurance-money-a-guide/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/10/06/fuck-it-local-man-taking-the-day-off/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/09/19/industries-form-queue-at-leinster-house-wait-turn-to-protest-lack-of-government-support/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/09/18/head-of-insurance-company-likes-to-recreate-the-sopranos-intro-on-drive-to-work/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/09/14/its-all-your-own-fault-dept-of-welfare-reassures-recently-redundant/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/09/08/public-devastated-for-singapore-based-real-estate-company-after-google-cancels-lease/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/09/08/nation-books-week-after-september-21st-off/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/08/31/government-asks-publicans-have-they-no-homes-to-go-to/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/08/13/gardai-shut-down-meat-factory-pub-operating-as-a-school/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/08/10/local-arsehole-to-spend-day-walking-into-shops-without-mask-on/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/08/06/tiktoks-dodgy-data-gathering-links-to-chinese-government-fine-by-us-confirms-ireland-after-jobs-promise/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/08/05/nation-beginning-to-regret-basing-entire-economy-on-the-absolute-craic/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/08/04/daily-covid-briefings-to-start-releasing-the-number-of-deceased-businesses/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/07/30/tech-giants-tell-us-congress-itd-be-a-shame-if-politicians-internet-search-histories-were-released/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/07/27/countries-that-received-new-amazon-jobs-also-purchased-these-items/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/07/17/you-can-take-our-fish-gas-trees-but-youll-never-take-our-tax-haven-status-ireland-tells-europe/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/07/08/man-back-in-office-trying-to-mute-people-during-meetings/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/07/07/fianna-fail-commence-works-on-reinstalling-parish-pumps-nationwide/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/07/04/solidarity-leading-brands-conclude-they-can-make-more-money-pretending-to-care-about-racism/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/07/01/ryanair-to-introduce-covid-19-priority-queue-on-all-flights/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/06/30/rip-ie-inundated-with-sme-eulogies/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/06/24/pubs-propose-week-long-lock-ins-to-help-get-industry-back-on-its-feet/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/06/23/stay-safe-stay-alive-get-back-to-work-help-pay-for-all-of-this/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/06/19/nations-shirts-go-unworn-for-another-month/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/06/11/business-helps-economy-back-on-its-feet-with-20-unpaid-internships-that-used-to-be-real-jobs/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/06/11/developers-banks-tell-government-theyve-already-spent-irelands-share-of-eus-e1-trillion-covid-recovery-fund/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/06/10/hangovers-working-from-home-our-expert-shows-you-how/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/06/09/government-admits-sometimes-picturing-multinationals-naked/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/06/05/fuck-it-lets-go-to-phase-5-now-insists-nation/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/05/22/sweating-desperate-estate-agent-claiming-nows-the-perfect-time-to-buy-a-home/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/05/20/police-bust-underground-hairdressing-ring/,N/A
God Announces Cutbacks As Religious Donations Plummet,Colm Williamson,https://waterfordwhispersnews.com/2020/05/19/god-announces-cutbacks-as-religious-donations-plummet/,"THE kingdom of heaven is expected to undergo major austerity measures over the coming months as the Lord God almighty announced major cutbacks, WWN has learned. Citing a massive plunge in religious donations on Earth, God stated that billions of euros has so far been lost thanks to the ongoing global lockdown. “It’s my own fault for allowing the Coronavirus virus to mutate from animal to human,” the 4-billion-year-old wrote, “I was actually trying to curb the dangerously rising population down there and it all just of kinda backfired on me – my bad”. The measures are expected to see dozens of layoffs in God’s kingdom, including some senior angels and saints being offered voluntary redundancies. “How do I feel? I’m fucking outraged to tell you the God’s honest truth,” exclaimed Saint Peter, who has been acting as keeper of the keys to the kingdom for the past two thousand years, “I’m being replaced with a bloody automated barrier gate and the golden gates are being sold off for scrap to a Cash 4 Gold shop, so I said fuck that – I’ve applied for a similar position in hell where the money is sweet”. Up until now, billions of euros of tax free revenue has been funnelled into the kingdom of heaven thanks to donations from worshippers on the ground, but revenue streams were cut due to the lockdown. “If there’s one thing I really need right now is money, so if you can all get back to normal down there that would be super,” God’s statement ended."
N/A,N/A,https://waterfordwhispersnews.com/2020/05/19/essential-frontline-worker-worth-e10-10-an-hour-tops/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/05/18/emotional-scenes-as-builders-wolf-whistle-for-first-time-in-two-months/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/05/15/local-man-cant-believe-hes-actually-looking-forward-to-going-to-ikea/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/05/14/ryanair-to-refund-everyone-in-pennies/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/05/14/massive-boom-expected-for-office-to-let-sign-makers/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/05/12/mans-hilarious-zoom-background-offers-moment-of-relief-during-meeting-about-impending-layoffs/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/05/08/ireland-expected-more-from-millionaire-property-developer/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/30/ticketmaster-ryanair-announce-merger-to-become-the-biggest-shower-of-bastards-going/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/30/banks-being-suspiciously-nice-all-of-a-sudden/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/29/local-dealer-now-offering-didealers-now-offering-dial-a-line-serviceal-a-line-service/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/28/restaurant-owner-sure-glad-he-kept-all-those-staff-tips-now/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/25/pubs-to-charge-entry-fees-and-other-stuff-weve-just-made-up/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/24/publicans-definitely-having-sneaky-pints-suspects-everyone/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/23/local-man-hooked-up-to-drip-containing-liquidised-supermacs-meal/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/20/scam-alert-issued-after-company-claiming-to-be-airline-cons-thousands-of-families/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/16/that-bitch-at-work-really-tied-my-life-together-accepts-local-woman/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/08/husband-cant-believe-wife-thinks-her-job-is-as-important-as-his/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/04/childrens-hospital-developer-revealed-to-be-cigar-smoking-cartoon-weasel/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/04/03/worlds-financial-institutions-unsure-exactly-how-theyre-going-to-make-poorest-pay-for-all-of-this/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/03/30/people-urged-to-leave-valuables-in-shed-to-keep-burglars-ticking-over/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/03/27/spoiled-millennials-get-ready-for-second-recession-of-their-lifetime/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/03/25/man-makes-sure-to-set-up-laptop-in-front-of-bookcase-ahead-of-skype-meeting/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/03/25/irish-drugs-cartel-announce-heroin-stimulus-package-amid-covid-19-crisis/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/03/23/cost-of-petrol-annoyingly-low/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/03/20/finally-first-chinese-kids-return-to-work-in-apple-factories/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/03/16/wait-we-have-three-of-them-behind-the-scenes-of-parents-working-from-home/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/03/10/heres-an-overly-dramatic-account-of-the-ongoing-stock-market-massacre/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/03/06/office-desk-tapper-has-arms-broken-as-warning-to-others/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/03/06/worlds-billionaires-last-seen-boarding-nasa-shuttle-for-mars/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/02/27/news-of-child-labour-use-at-coffee-farms-almost-put-woman-off-her-skinny-latte/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/02/24/mortgage-applications-everything-you-need/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/02/18/social-media-sites-under-increasing-pressure-not-to-be-such-deep-cesspools-of-unending-hate/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/02/13/delayed-launch-of-facebook-dating-feature-blamed-on-amount-of-ugly-single-people/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/02/12/irish-criminals-voice-concerns-about-influx-of-other-better-criminals/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/01/24/davos-billionaires-unveil-statue-of-beloved-friend-jeffrey-epstein/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2020/01/22/we-only-hack-people-not-phones/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/12/19/new-service-pretends-to-be-you-for-xmas-so-you-dont-have-to-see-your-family/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/12/06/local-man-still-calls-it-hailo/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/12/05/beef-dispute-solved-after-taoiseach-does-the-hucklebuck/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/11/29/farmer-in-tractor-only-getting-back-from-protest-now/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/11/27/lucky-us-weve-been-paid-to-tell-you-about-these-black-friday-offers/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/11/22/drug-cartel-hiring-extra-staff-for-busy-christmas-period/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/11/19/how-to-tell-if-two-of-your-co-workers-are-riding/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/11/14/brave-john-lewis-xmas-ad-tackles-far-right-xenophobia-fascism/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/11/13/mans-linkedin-profile-would-swear-he-didnt-shit-himself-at-house-party-last-month/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/11/12/neighbour-installing-solar-roof-tiles-got-to-be-taking-the-fucking-piss/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/11/11/sighing-tutting-loudly-proven-to-make-queues-in-shops-move-faster/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/11/07/work-friend-thinks-youre-her-friend-friend/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/10/24/the-boom-is-back-fresh-job-losses-announced/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/10/24/zuckerberg-to-make-damn-sure-ocasio-cortez-never-gets-elected-again/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/10/23/we-investigate-cavan-cult-children-of-the-quinn/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/10/10/criminals-come-out-to-distance-themselves-from-corrupt-councils-developers/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/10/07/9-denis-obrien-facts-thatll-get-you-banned-from-his-radio-stations-2/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/09/23/are-reinforced-steel-kneecaps-the-solution-to-cross-border-business/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/09/11/iphone-11-review-its-a-fucking-phone-sit-down/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/09/11/the-beef-disputes-explained-by-a-lad-in-work-who-was-half-listening-to-the-radio/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/09/10/heres-our-unpaid-overworked-intern-with-an-article-about-the-gender-pay-gap/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/08/29/we-take-out-a-loan-with-100-apr-to-see-whats-the-worst-that-could-happen/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/08/26/krispy-kreme-replaces-heroin-as-dublins-most-addictive-substance/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/08/14/michael-oleary-throws-pilot-from-plane-at-13000ft-in-warning-to-striking-pilots2/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/07/31/climate-change-reversed-worldwide-thanks-to-paper-straws/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/07/25/is-your-business-at-risk-due-to-insurance-costs-the-government-doesnt-want-to-hear-from-you/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/07/23/bouncy-castles-to-be-renamed-standstill-castles-over-insurance-fears/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/07/17/faceapp-definitely-not-scanning-your-face-selling-data-onto-third-parties/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/07/12/government-to-lure-more-multinationals-with-rules-dont-apply-to-you-here-strategy/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/07/09/everyones-insurance-increases-by-e200-after-man-sneezes/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/07/04/people-working-from-home-doing-fuck-all-work-report-reveals/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/07/04/new-rent-only-apartment-complex-named-worthless-peasants/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/06/25/inside-the-governments-plan-on-regulating-the-internet/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/06/19/facebook-launches-own-currency-military-hospitals-schools/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/06/12/average-irish-worker-earns-fuck-all/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/05/31/ptsb-treated-for-ptsd/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/05/15/instagrams-new-mental-health-campaign-sees-app-deleted-from-users-phones/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/05/15/payback-time-fuckers-irish-public-tell-insurers-accused-of-running-cartel/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/05/14/government-rings-1850-national-broadband-plan-number-for-answers/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/05/09/insurance-company-a-pack-of-pricks-despite-shiny-new-tv-ad/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/04/26/aib-unveil-new-armed-atm-3000/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/04/12/coffee-just-flavoured-tap-water-finds-report/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/04/02/revealed-all-the-questions-tds-asked-zuckerberg-in-dublin/,N/A
‘Priority’ Passengers Still Queuing Like A Pack Of Dopes,Colm Williamson,https://waterfordwhispersnews.com/2019/03/26/priority-passengers-still-queuing-like-a-pack-of-dopes/,"A NEW report into ‘priority’ passengers using budget airlines has found the large majority of them are still queuing like a pack of dopes, despite paying extra for their journeys. With priority queues now almost double that of non-priority queues, the report found priority passengers are most likely to stand and wait for long periods if they pay for the service, while their counterparts sit patiently and wait for all of them to board. “Sure, God love them, they’ve been standing there obediently for 40 minutes now,” scoffed non-priority passenger Martin Davis, from the comfort of a seat at gate D7 departing for Rome while citing the airline’s sales pitch to ‘sit down and get comfortable before everyone else boards’. “Who wants to sit on a plane longer than they should? I usually let everyone get on first and then get up, have a nice little stretch and then board the plane; sure it’s the same fecking seat I’ll be sitting in any way. What’s so priority about it?” Charging up to 20 euros to queue in a parallel line, budget airline Ryanair has defended the system, stating that priority queues give their customers an air of self importance and fills a psychological gap left there by their dreadful decision to fly with Ryanair. “I suppose it makes a bad situation better for them,” explained a Ryanair spokesperson, “kinda like when they used to put African Americans to the back of the bus: it made the white people feel better about themselves traveling on public transport”."
N/A,N/A,https://waterfordwhispersnews.com/2019/03/07/become-a-self-made-billionaire-like-kylie-with-this-one-simple-trick/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/02/18/its-never-been-easier-to-donate-to-institution-that-covered-up-child-abuse/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/02/13/court-rules-denis-obrien-hasnt-a-good-name-to-protect/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/02/06/new-girl-no-craic/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2019/01/11/wife-to-get-amazon-rainforest-in-bezos-divorce-settlement/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2018/11/14/ryanair-launch-sedation-kits-for-child-passengers-%e2%80%8b/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2018/11/08/dublin-to-be-converted-into-just-facebook-offices-by-2022/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2018/10/21/breaking-population-of-wexford-voted-worlds-sexiest-people/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2018/09/28/10-years-on-from-the-banking-crash-banks-are-learning-to-love-again/,N/A
"Apple Billionaire Granny Smith Dies, Age 91",Julius Hubris,https://waterfordwhispersnews.com/2018/08/09/apple-billionaire-granny-smith-dies-age-91/,"Granny Smith, the famed Apple magnate whose fortune is valued at €193 billion has died at the age of 91. Georgia Smith was of course more affectionately known as Granny Smith by the rivals she ruthlessly wiped out in the incredibly bloody ‘Apple Wars’ feud of the 1950s.  Her resulting victory in the conflict carved a path for Smith to monopolise the apple market by lodging the original patent for the apple, ultimately meaning her company and her company alone could produce apples to sell on to consumers. Smith famously came up with the marketing gimmick ‘an apple a day keeps the doctor away’. The campaign proved so successful, thousands of people died subsisting on a health regime of eating apples and never going to the doctor, however, multiple lawsuits against Smith for openly offering bogus health advice were thrown out of court. Smith stayed true to the family business of apple selling despite brief dalliances with technology and the music industry. Smith refocused her efforts on establishing Apple-selling dominance and sold off the music publishing wing of the company to struggling musicians from Liverpool before later selling off the technology strand of the business to a college dropout from California. Using seed money acquired via an inheritance from Maria Ann Smith, her grandmother and orchardist, Smith grew the business to what it is today with Apple stores all over the world. However, the presence of inferior and counterfeit apples persists. “You know those dry, horrible, moisture-less ‘apples’ that you find in a corner shop or petrol station that look like they’ve been sitting there for weeks on end, those aren’t the real deal,” explained Smith’s widower Grandad Smith. “Helluva women, my wife” he added, “absolutely hated the taste of apples though, more of an orange woman but that’s a story for another day”."
N/A,N/A,https://waterfordwhispersnews.com/2018/07/23/office-receptionist-replaced-by-younger-better-looking-less-capable-woman/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2018/06/27/boss-sending-you-work-emails-at-10-34pm/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2018/05/24/new-extra-long-dog-lead-lets-you-trip-people-up-from-home/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2018/05/24/bankers-wondering-how-to-sneak-in-100-mortgages-without-the-backlash/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2018/05/14/check-out-this-new-moon-rover-designed-for-irish-roads/,N/A
